Date,ITSA4.SA,PETR4.SA,VALE3.SA
2016-09-28,5.8796892166137695,12.430329322814941,14.601634979248047
2016-09-29,5.709165096282959,12.053378105163574,14.44109058380127
2016-09-30,5.68870210647583,12.179027557373047,14.296595573425293
2016-10-03,5.791017532348633,12.538025856018066,14.529390335083008
2016-10-04,5.709165096282959,12.582901954650879,14.168159484863281
2016-10-05,5.7841973304748535,13.085500717163086,14.336734771728516
2016-10-06,5.8796892166137695,13.552197456359863,14.28857135772705
2016-10-07,5.947899341583252,13.695796012878418,14.449116706848145
2016-10-10,6.036571979522705,14.117618560791016,15.291980743408203
2016-10-11,5.975183963775635,13.812472343444824,14.930753707885742
2016-10-13,5.975183963775635,14.144545555114746,14.248435020446777
2016-10-14,6.070676326751709,14.593293190002441,14.465173721313477
2016-10-17,6.125244140625,15.167689323425293,14.641772270202637
2016-10-18,6.20709753036499,15.63438892364502,15.067218780517578
2016-10-19,6.166172027587891,15.813887596130371,14.946808815002441
2016-10-20,6.193456649780273,15.921588897705078,15.332121849060059
2016-10-21,6.145709991455078,16.110063552856445,15.982330322265625
2016-10-24,6.111604690551758,16.334436416625977,16.295391082763672
2016-10-25,6.029750823974609,16.154935836791992,17.138256072998047
2016-10-26,6.043394565582275,16.244686126708984,17.475404739379883
2016-10-27,6.172991752624512,16.235713958740234,17.660032272338867
2016-10-28,6.186634540557861,16.235713958740234,17.77241325378418
2016-10-31,6.439011573791504,15.876712799072266,17.72425079345703
2016-11-01,6.295769691467285,15.131790161132812,17.900850296020508
2016-11-03,6.172991752624512,14.476617813110352,17.62792205810547
2016-11-04,6.295769691467285,14.350967407226562,17.346969604492188
2016-11-07,6.445831298828125,15.445916175842285,18.567115783691406
2016-11-08,6.479936122894287,15.293342590332031,19.24140739440918
2016-11-09,6.343517303466797,14.943318367004395,20.068218231201172
2016-11-10,6.016110420227051,13.9111967086792,21.56932258605957
2016-11-11,5.852405071258545,12.573927879333496,20.854888916015625
2016-11-14,5.845583915710449,12.56495189666748,21.240198135375977
2016-11-16,6.036571979522705,13.229096412658691,20.188627243041992
2016-11-17,5.893331050872803,12.825226783752441,19.859508514404297
2016-11-18,5.988824844360352,13.031651496887207,19.723045349121094
2016-11-21,6.050214767456055,13.982996940612793,20.73448371887207
2016-11-22,6.050214767456055,14.297119140625,22.291778564453125
2016-11-23,5.941078186035156,14.225320816040039,22.61286735534668
2016-11-24,5.893331050872803,13.982996940612793,22.14728546142578
2016-11-25,5.866045951843262,13.731694221496582,23.1988582611084
2016-11-28,5.920614719390869,13.875295639038086,24.892620086669922
2016-11-29,5.804658889770508,13.157299041748047,23.423625946044922
2016-11-30,5.872868537902832,14.359944343566895,22.524566650390625
2016-12-01,5.582472324371338,13.85734748840332,22.85368537902832
2016-12-02,5.602969169616699,14.207369804382324,23.811553955078125
2016-12-05,5.575638294219971,14.054795265197754,23.900373458862305
2016-12-06,5.698630332946777,14.494568824768066,24.22335433959961
2016-12-07,5.7122979164123535,14.234295845031738,25.05501937866211
2016-12-08,5.70546293258667,14.090696334838867,24.32831382751465
2016-12-09,5.739626884460449,13.982996940612793,23.908445358276367
2016-12-12,5.514142036437988,14.000947952270508,23.811553955078125
2016-12-13,5.541474342346191,13.866321563720703,22.87491798400879
2016-12-14,5.507308006286621,13.229096412658691,22.511568069458008
2016-12-15,5.507308006286621,13.327823638916016,22.794172286987305
2016-12-16,5.479977607727051,13.247048377990723,22.406599044799805
2016-12-19,5.384317874908447,12.88805103302002,21.03394317626953
2016-12-20,5.438981056213379,12.879075050354004,21.46188735961914
2016-12-21,5.438981056213379,12.870099067687988,21.38114356994629
2016-12-22,5.479977607727051,12.573927879333496,20.49295425415039
2016-12-23,5.590369701385498,12.780348777770996,20.339542388916016
2016-12-26,5.661133766174316,12.941900253295898,20.98549461364746
2016-12-27,5.639904975891113,12.932924270629883,20.880529403686523
2016-12-28,5.717745780944824,13.264998435974121,21.542631149291992
2016-12-29,5.859273910522461,13.345772743225098,20.73518943786621
2017-01-02,5.809741020202637,13.157299041748047,20.234573364257812
2017-01-03,6.064490795135498,13.9111967086792,21.130834579467773
2017-01-04,6.099871635437012,13.9111967086792,20.751338958740234
2017-01-05,6.156483173370361,14.13556957244873,21.542631149291992
2017-01-06,6.135254859924316,14.054795265197754,20.96934700012207
2017-01-09,6.198942184448242,13.758621215820312,21.397294998168945
2017-01-10,6.156483173370361,13.8932466506958,23.04448127746582
2017-01-11,6.198942184448242,14.054795265197754,23.5208740234375
2017-01-12,6.368776321411133,14.270195960998535,24.279874801635742
2017-01-13,6.305088520050049,14.072744369506836,25.014646530151367
2017-01-16,6.305088520050049,14.13556957244873,25.692899703979492
2017-01-17,6.432464122772217,14.198393821716309,24.68359375
2017-01-18,6.39708137512207,14.171469688415527,25.927059173583984
2017-01-19,6.390006065368652,14.153520584106445,25.410297393798828
2017-01-20,6.460771083831787,14.359944343566895,25.91898536682129
2017-01-23,6.623528003692627,14.350967407226562,26.895994186401367
2017-01-24,6.545686721801758,14.395845413208008,27.5580997467041
2017-01-26,6.573993682861328,14.18044662475586,27.130151748657227
2017-01-27,6.566915512084961,14.018895149230957,27.210895538330078
2017-01-30,6.489075183868408,13.31884765625,26.040102005004883
2017-01-31,6.566915512084961,13.480398178100586,25.98358154296875
2017-02-01,6.595221519470215,13.480398178100586,26.556867599487305
2017-02-02,6.588144779205322,13.363723754882812,26.37115478515625
2017-02-03,6.715521812438965,13.767597198486328,24.715890884399414
2017-02-06,6.616451263427734,13.426548957824707,24.158754348754883
2017-02-07,6.708445072174072,13.193199157714844,24.417137145996094
2017-02-08,6.765056610107422,13.552197456359863,24.699745178222656
2017-02-09,6.814591884613037,13.507322311401367,25.09539222717285
2017-02-10,6.878279685974121,13.982996940612793,26.48419761657715
2017-02-13,6.864127159118652,14.018895149230957,28.91460609436035
2017-02-14,6.835820198059082,14.198393821716309,27.77610969543457
2017-02-15,7.097647666931152,14.21634578704834,27.307788848876953
2017-02-16,7.076416969299316,14.234295845031738,27.267419815063477
2017-02-17,7.189638614654541,14.009921073913574,27.50965118408203
2017-02-20,7.288710117340088,14.288143157958984,29.41522216796875
